,HouseholdID,Real,Reentered,ES,PSH,TH,RRH,PREV 
8204,200155125,2,0,0.378324859,0.301358137,0.2835665,0.316023018,0.222669582
8205,200155128,3,0,0.226685473,0.518296192,0.206333799,0.191771483,0.152799105
8206,200155132,5,0,0.347251157,0.681300271,0.264802557,0.301150117,0.213421435
8207,200155137,1,0,0.344230489,0.630070375,0.324898917,0.300317676,0.270198534
8208,200155139,5,0,0.231724784,0.361467936,0.212956426,0.227070962,0.154470774
8209,200155151,1,0,0.213572985,0.256381493,0.175503057,0.19449464,0.128673221
8210,200155153,5,0,0.188737576,0.436094925,0.119320801,0.160820122,0.100812159
8211,200155156,5,0,0.137870202,0.59166526,0.116216795,0.153730203,0.080918563
8212,200155160,1,1,0.336247482,0.560001263,0.291715615,0.319560186,0.226302202
8213,200155163,5,1,0.15868951,0.485509371,0.145484321,0.146461455,0.101124293
8214,200155167,1,0,0.32155768,0.487399325,0.336904564,0.300062491,0.24693154
8215,200155169,5,0,0.145378005,0.431589714,0.142315232,0.140134375,0.088932451
8216,200155170,4,0,0.216153232,0.340832969,0.156495876,0.152639599,0.123070934
8217,200155176,5,0,0.153323544,0.806912794,0.139164927,0.141399773,0.08902745
8218,200155179,5,0,0.252461678,0.392361662,0.217807626,0.238485405,0.16256924
8219,200155181,5,1,0.51534349,0.568752978,0.422043577,0.461316715,0.379880525
8220,200155184,5,0,0.368042573,0.61705273,0.367157276,0.353510941,0.290812413
8221,200155190,1,0,0.403899991,0.571106049,0.321640605,0.366671641,0.272702125
8222,200155194,5,0,0.215875509,0.320183319,0.203540957,0.219697945,0.143771257
8223,200155195,5,0,0.140488041,0.341885678,0.131641256,0.139984086,0.088815868
8224,200155197,4,0,0.267863885,0.371330669,0.196174982,0.267415316,0.160159369
8225,200155203,3,1,0.267897519,0.175523633,0.21694978,0.23676215,0.165094787
8226,200155204,5,1,0.146366491,0.320303055,0.151462416,0.151500455,0.091567806
8227,200155205,5,0,0.251335003,0.601840588,0.182317187,0.211655601,0.141369034
8228,200155209,2,0,0.405793641,0.776152017,0.411851599,0.407374196,0.335738142
8229,200155211,5,0,0.189969511,0.161897333,0.134073093,0.187373325,0.102610186
8230,200155216,5,0,0.238982445,0.559596653,0.242804894,0.228944391,0.167180006
8231,200155217,4,0,0.521393411,0.308520013,0.456450022,0.471651045,0.36958624
8232,200155219,5,0,0.185626386,0.616954743,0.143718584,0.184239535,0.101042081
8233,200155220,5,0,0.248887275,0.166158967,0.181121929,0.209831317,0.140036023
8234,200155228,3,0,0.333174779,0.217408923,0.266627973,0.314932839,0.221597159
8235,200155233,5,0,0.20778728,0.286924744,0.194639222,0.204585098,0.139297754
8236,200155235,5,0,0.194959949,0.500662936,0.13735429,0.192439718,0.105766229
8237,200155240,5,0,0.203404613,0.271804544,0.197939915,0.197367128,0.138840699
8238,200155245,5,0,0.256276523,0.515591207,0.222663757,0.252857176,0.175017918
8239,200155246,5,0,0.112077419,0.698420331,0.106570555,0.133104394,0.068483963
8240,200155251,1,1,0.26197944,0.674927556,0.192111468,0.199091272,0.155932964
8241,200155261,4,1,0.666831452,0.506412794,0.575606689,0.65513661,0.545440074
8242,200155262,1,1,0.520042274,0.508369582,0.521936907,0.487823001,0.434121745
8243,200155263,5,0,0.126640461,0.469454638,0.127535019,0.122225302,0.075752877
8244,200155265,1,0,0.361851488,0.189846366,0.382489709,0.349699308,0.282327708
8245,200155270,1,1,0.537575915,0.352330119,0.510867327,0.484920604,0.391847156
8246,200155271,1,0,0.573399706,0.459680332,0.440120305,0.507506644,0.434250393
8247,200155280,5,0,0.163450027,0.346689269,0.150067527,0.158713788,0.101537728
8248,200155283,5,0,0.200016724,0.350907196,0.143217505,0.195653665,0.10853556
8249,200155284,5,0,0.148167718,0.280966024,0.153853246,0.172728981,0.095605507
8250,200155298,1,0,0.365540902,0.428961066,0.288371746,0.29163025,0.236542353
8251,200155303,5,0,0.106158428,0.289559197,0.10264357,0.123585252,0.066604768
8252,200155319,5,1,0.31192276,0.32388081,0.293949228,0.305440899,0.223109813
8253,200155321,5,0,0.111816193,0.215303269,0.103090764,0.109566583,0.066231354
8254,200155322,5,0,0.175441785,0.426978957,0.149847996,0.164578129,0.106608566
8255,200155324,1,0,0.46793636,0.511374996,0.41662719,0.418356393,0.318799181
8256,200155327,3,0,0.24879501,0.459794003,0.188472205,0.221459518,0.149801215
8257,200155342,1,1,0.24549644,0.239198632,0.238481979,0.215270068,0.172572239
8258,200155344,5,0,0.189096749,0.297877145,0.17569842,0.184902932,0.123990697
8259,200155345,5,0,0.231227636,0.424570581,0.165576524,0.19562099,0.128094946
8260,200155351,5,0,0.172493286,0.241548235,0.158645956,0.16774779,0.109940924
8261,200155359,5,0,0.221682717,0.563147207,0.157974879,0.186878799,0.121322489
8262,200155362,5,0,0.241130139,0.175540815,0.178982732,0.20287043,0.13955376
8263,200155383,1,0,0.399478072,0.700491183,0.313259205,0.319939743,0.263763368
8264,200155384,5,0,0.17106494,0.218654352,0.130137053,0.138330255,0.090176341
8265,200155387,1,1,0.286323483,0.489812379,0.222836544,0.23398979,0.180469723
8266,200155392,5,1,0.511275025,0.237353899,0.414941076,0.458868212,0.377251557
8267,200155399,5,0,0.132663931,0.47362386,0.135804865,0.154615983,0.082820785
8268,200155401,5,0,0.416818613,0.3891689,0.335748177,0.398432329,0.299122399
8269,200155407,1,0,0.398097195,0.208186169,0.322588795,0.368940258,0.272702105
8270,200155415,3,0,0.408973466,0.145386531,0.343536527,0.364849232,0.275879139
8271,200155420,5,1,0.192890387,0.233756946,0.182706241,0.192159438,0.131436398
8272,200155425,5,0,0.184491651,0.255540831,0.12933489,0.182376207,0.098913969
8273,200155426,5,1,0.257486023,0.613167107,0.185784935,0.219139562,0.146444243
8274,200155430,1,1,0.50479403,0.173319888,0.517584697,0.463118877,0.425576071
8275,200155432,4,0,0.645705438,0.295771926,0.583020129,0.670109714,0.509832085
8276,200155437,3,0,0.324310178,0.279037111,0.250507771,0.290775459,0.207311953
8277,200155438,3,0,0.323487047,0.222198516,0.249657236,0.289861451,0.206722942
8278,200155446,3,0,0.335784089,0.559313376,0.250214316,0.292562602,0.20952037
8279,200155447,3,0,0.50010851,0.378841932,0.445799194,0.495088551,0.365638584
8280,200155448,1,1,0.562118497,0.215133084,0.501778119,0.522525762,0.438949821
8281,200155449,3,0,0.324803232,0.19080893,0.25480054,0.297305512,0.211005901
8282,200155451,3,0,0.41112674,0.363347662,0.343155264,0.378929598,0.27743555
8283,200155454,1,1,0.516613891,0.333649734,0.412360276,0.448110521,0.370325605
8284,200155462,5,0,0.202931743,0.190773154,0.142558234,0.165385217,0.110368274
8285,200155471,1,0,0.260812575,0.303637204,0.214602778,0.204403,0.15972139
8286,200155474,1,1,0.464202898,0.76452513,0.406334936,0.387632492,0.323598885
8287,200155480,1,0,0.413002641,0.513338002,0.351857315,0.333912617,0.297076865
8288,200155482,1,0,0.116184926,0.306008507,0.124121429,0.121006671,0.077790082
8289,200155483,5,0,0.260447683,0.757026805,0.188182376,0.221990312,0.148569128
8290,200155488,3,0,0.202458281,0.2968483,0.160794125,0.17901204,0.117647748
8291,200155489,3,0,0.183071343,0.313847966,0.146238712,0.165123086,0.106722502
8292,200155491,1,1,0.177132039,0.352490396,0.139597639,0.155070805,0.099849695
8293,200155496,5,0,0.136767236,0.477938877,0.134125412,0.132126811,0.082901813
8294,200155505,3,0,0.226257565,0.498709878,0.203997109,0.190610431,0.15150057
8295,200155506,1,1,0.692661715,0.324088357,0.646481705,0.680541201,0.603959148
8296,200155517,3,1,0.568755694,0.425251567,0.536833544,0.50749517,0.477425487
8297,200155518,5,0,0.420628398,0.528840547,0.377878023,0.374871355,0.27934438
8298,200155525,3,0,0.408403002,0.202302833,0.32561192,0.370790588,0.276356262
8299,200155529,3,0,0.22993769,0.301961111,0.172771647,0.208287756,0.138663148
8300,200155530,5,0,0.428818772,0.468000441,0.340926668,0.368306228,0.285351865
8301,200155544,3,1,0.478638451,0.284485383,0.401585847,0.4467829,0.365972064
8302,200155549,5,0,0.131791998,0.768279075,0.120516183,0.122316852,0.081742989
8303,200155568,1,0,0.187162737,0.420517101,0.137874172,0.164825191,0.106707496
8304,200155573,1,0,0.337335196,0.402716154,0.327609992,0.301981196,0.256345262
8305,200155579,4,1,0.420288443,0.380212755,0.403004237,0.428965752,0.325483111
8306,200155593,1,0,0.374372621,0.452484266,0.294637256,0.338888121,0.247799525
8307,200155597,3,0,0.329130865,0.29279322,0.253704212,0.295287287,0.210746083
8308,200155609,5,0,0.134692525,0.475100531,0.112592039,0.134431264,0.081248288
8309,200155610,5,0,0.108382807,0.191501998,0.101377932,0.123819277,0.067788588
8310,200155612,3,1,0.275146603,0.607040028,0.27625632,0.244514844,0.188513424
8311,200155613,5,0,0.191781976,0.421072625,0.139164795,0.160596839,0.101422355
8312,200155614,5,0,0.15149758,0.211108549,0.115104287,0.155320352,0.077197241
8313,200155626,3,0,0.406306392,0.329978182,0.356556782,0.382056829,0.285699512
8314,200155637,4,1,0.399112334,0.269970965,0.306404003,0.344504978,0.260453185
8315,200155639,1,1,0.329876225,0.181188738,0.257507263,0.294660234,0.22806012
8316,200155652,2,0,0.311175052,0.201904816,0.231888331,0.310545122,0.195606568
8317,200155654,3,0,0.17827957,0.432966789,0.140207874,0.156016934,0.100276018
8318,200155657,1,0,0.203919946,0.536362361,0.135468959,0.191699606,0.114630545
8319,200155682,5,0,0.211813743,0.479022535,0.224989566,0.209604258,0.146452419
8320,200155700,1,0,0.236872799,0.40694097,0.219492274,0.201878241,0.16363001
8321,200155702,5,1,0.188586094,0.150756798,0.173457894,0.186392545,0.122856579
8322,200155708,5,0,0.16037153,0.445072052,0.149614604,0.156178616,0.103568862
8323,200155713,1,0,0.261042306,0.629115536,0.191339679,0.198578835,0.155265674
8324,200155714,2,0,0.233658684,0.311565622,0.15420329,0.217474445,0.127408977
8325,200155717,1,0,0.200170923,0.603016281,0.215149989,0.183624071,0.141487609
8326,200155719,5,0,0.220353407,0.262844565,0.157499414,0.186036781,0.120731117
8327,200155722,2,0,0.316377532,0.594298917,0.233435593,0.300043615,0.215512152
8328,200155725,5,0,0.259160416,0.490842749,0.187091121,0.22069551,0.147646176
8329,200155734,3,0,0.407335226,0.305327252,0.346398307,0.365011015,0.277856459
8330,200155736,5,0,0.169785373,0.644034714,0.149208415,0.159880565,0.105796306
8331,200155738,5,0,0.152607359,0.218767554,0.140019306,0.140214461,0.096357815
8332,200155740,5,0,0.2945777,0.256541122,0.222207879,0.276734683,0.180618311
8333,200155745,3,1,0.230150547,0.427405412,0.173078849,0.208614214,0.138873028
8334,200155746,3,0,0.22574428,0.292775803,0.169544686,0.204623243,0.135723794
8335,200155748,3,0,0.213109848,0.702784098,0.17455369,0.193485122,0.127937703
8336,200155768,1,0,0.489557061,0.39342189,0.451994732,0.460816947,0.385040571
8337,200155772,1,0,0.197172783,0.369388767,0.171197464,0.169228257,0.12776425
8338,200155779,5,0,0.158484098,0.360244832,0.161455549,0.155036659,0.099987039
8339,200155781,5,0,0.105504235,0.578246593,0.108660352,0.123420005,0.063538551
8340,200155792,4,0,0.217597353,0.294131708,0.144037426,0.230899041,0.121215384
8341,200155802,4,0,0.242958966,0.27688998,0.176773975,0.242704709,0.14198908
8342,200155804,3,1,0.319993458,0.487564209,0.246694072,0.286801583,0.2037796
8343,200155811,5,0,0.125594298,0.273592655,0.129453213,0.145141081,0.077538121
8344,200155812,5,0,0.257410602,0.249769161,0.185695695,0.219072389,0.146425194
8345,200155813,1,1,0.234613234,0.154974164,0.220772323,0.211214031,0.164231868
8346,200155817,1,0,0.506453959,0.396022856,0.438171315,0.419013119,0.381215478
8347,200155833,5,0,0.390450757,0.715999456,0.345942691,0.390865659,0.274716347
8348,200155835,5,0,0.142171588,0.27107606,0.136571111,0.169039238,0.093655618
8349,200155837,1,1,0.369638918,0.135475987,0.306285242,0.292340281,0.240701985
8350,200155840,5,0,0.163218747,0.31397343,0.147932535,0.158983194,0.102767278
8351,200155841,1,0,0.324010487,0.462933471,0.309697732,0.28752219,0.238877533
8352,200155845,5,0,0.374732766,0.381832053,0.352973929,0.360375021,0.282794145
8353,200155857,5,0,0.166428181,0.553104794,0.127519437,0.165090209,0.088226294
8354,200155859,3,0,0.419727381,0.226747951,0.335831174,0.372493132,0.284635591
8355,200155861,3,0,0.34079442,0.472842968,0.263555121,0.305898916,0.219694809
8356,200155874,5,0,0.149708467,0.179161829,0.140276622,0.138875282,0.096099581
8357,200155879,3,0,0.403867985,0.348498335,0.308662852,0.3886175,0.271168533
8358,200155880,1,1,0.662131879,0.375703716,0.61512653,0.592163239,0.480845206
8359,200155929,1,0,0.609514448,0.297498102,0.553573555,0.574855183,0.489929574
8360,200155944,5,0,0.173373906,0.609989627,0.13505351,0.170975627,0.091978904
8361,200155949,1,0,0.456325278,0.215194295,0.370363304,0.419708244,0.31953466
8362,200155956,5,0,0.148878102,0.262778657,0.140221223,0.148091138,0.100182376
8363,200155960,5,0,0.261227402,0.626413172,0.249100351,0.295015297,0.185310695
8364,200155961,5,0,0.226555075,0.326481437,0.175807278,0.191724764,0.125887708
8365,200155962,2,0,0.359169776,0.298030385,0.351063413,0.322200393,0.289149729
8366,200155975,1,1,0.531949826,0.383850349,0.430601824,0.436883724,0.374622805
8367,200155982,5,0,0.077436895,0.168215156,0.08325191,0.092312834,0.046958829
8368,200155987,1,0,0.232972714,0.410400297,0.227476584,0.207730665,0.16771899
8369,200155991,4,0,0.339294259,0.655495562,0.271644569,0.366758956,0.224350876
8370,200155992,1,0,0.20252762,0.34799944,0.16631305,0.185455211,0.121235203
8371,200155996,3,0,0.426805126,0.226985113,0.37100947,0.393375901,0.298499542
8372,200155997,3,0,0.303869309,0.352335378,0.255429044,0.277809645,0.195730326
8373,200156001,5,0,0.156631114,0.535335785,0.15926229,0.152824066,0.098329391
8374,200156004,5,1,0.354951554,0.223168535,0.36249052,0.336690424,0.262584702
8375,200156005,4,0,0.270025161,0.181102592,0.206638045,0.285752119,0.169028489
8376,200156009,5,0,0.228036972,0.172050697,0.217183912,0.224544019,0.155824449
8377,200156015,5,0,0.153168576,0.692976869,0.159859756,0.176597896,0.100171819
8378,200156021,5,0,0.19470369,0.496974449,0.184649746,0.1892535,0.128183524
8379,200156025,3,0,0.224896863,0.445277045,0.208843375,0.231394174,0.154330352
8380,200156031,5,1,0.132617715,0.540458193,0.131339017,0.124322032,0.081960036
8381,200156034,5,0,0.159230032,0.767715344,0.122348885,0.132452329,0.08174192
8382,200156036,5,0,0.140710875,0.205467309,0.135309021,0.167586901,0.092473733
8383,200156037,5,0,0.179916306,0.244757669,0.165479725,0.177788081,0.116056854
8384,200156040,5,0,0.16257014,0.284374032,0.147949969,0.151358422,0.105870019
8385,200156050,5,0,0.306604728,0.397297146,0.29510228,0.299661894,0.185461274
8386,200156052,5,0,0.208859688,0.219121473,0.196768845,0.203020485,0.138019637
8387,200156067,5,0,0.314927567,0.431987902,0.258339504,0.302363766,0.198104149
8388,200156073,3,0,0.438988317,0.603756441,0.41666057,0.430721676,0.315453852
8389,200156076,1,1,0.297562967,0.275923794,0.231019499,0.238257508,0.187778087
8390,200156080,5,0,0.12866085,0.417585076,0.124537904,0.121564295,0.075458457
8391,200156083,5,0,0.263313927,0.473781763,0.1770071,0.204512901,0.150803937
8392,200156084,5,0,0.179561998,0.362624816,0.126568954,0.150036833,0.093692078
8393,200156087,3,0,0.400138683,0.236476054,0.311555007,0.322566343,0.268432966
8394,200156089,1,0,0.100316487,0.278956092,0.11047098,0.106730662,0.069610458
8395,200156096,3,0,0.331542697,0.750077943,0.262072479,0.30394352,0.216907677
8396,200156097,1,1,0.377846941,0.296596814,0.313924115,0.302140416,0.24697121
8397,200156100,5,0,0.344980229,0.507028906,0.26037448,0.300864861,0.21274363
8398,200156111,5,0,0.141835632,0.204762398,0.135317127,0.168004502,0.091228042
8399,200156113,5,0,0.157511426,0.292871018,0.160578793,0.150186316,0.099326577
8400,200156116,1,0,0.400605626,0.389579562,0.395371271,0.377170308,0.315729023
8401,200156117,1,0,0.336918824,0.118617901,0.301520568,0.29119239,0.238727133
8402,200156124,1,0,0.23398042,0.585947168,0.220140652,0.21081505,0.163751262
8403,200156136,1,0,0.643980873,0.623319685,0.620999134,0.579421739,0.5283239
8404,200156146,5,0,0.248206805,0.186300036,0.178228769,0.211072884,0.139882316
8405,200156148,5,1,0.168638431,0.490483499,0.117683425,0.16321027,0.090454447
8406,200156171,1,1,0.473475407,0.423371791,0.389542886,0.396497052,0.333963459
8407,200156186,5,0,0.163431568,0.483038248,0.148864469,0.16027039,0.103197546
8408,200156193,5,0,0.200163309,0.501064037,0.188086867,0.195790459,0.134163878
8409,200156194,3,0,0.224372207,0.86142328,0.206954872,0.194089596,0.153362912
8410,200156202,5,0,0.261782188,0.454466309,0.191815974,0.222564304,0.148679149
8411,200156215,1,1,0.753722278,0.207445677,0.752075804,0.754216703,0.66106526
8412,200156220,5,0,0.104005395,0.262235797,0.106180051,0.12361616,0.063419529
8413,200156236,5,0,0.185172714,0.166444671,0.16880869,0.180733079,0.118854023
8414,200156253,5,1,0.292824715,0.264239312,0.293205883,0.27206228,0.208851779
8415,200156256,5,1,0.322013426,0.672944368,0.30603433,0.315919509,0.230714352
8416,200156267,1,1,0.407080667,0.193938997,0.399027031,0.381206715,0.320639792
8417,200156269,3,0,0.435647735,0.21574587,0.37276723,0.425784064,0.306944155
8418,200156277,1,0,0.253364989,0.647357874,0.205088073,0.193601771,0.151821271
8419,200156281,4,0,0.232665315,0.206753812,0.217284979,0.229658201,0.160604678
8420,200156289,5,0,0.349797057,0.227169905,0.266146294,0.296114619,0.219342298
8421,200156294,5,0,0.459397932,0.347474353,0.397207707,0.40182987,0.310897924
8422,200156296,5,0,0.115583775,0.271067605,0.088519016,0.115019389,0.057170583
8423,200156302,3,1,0.644657739,0.471018899,0.641306321,0.650176279,0.560834608
8424,200156303,1,0,0.442743293,0.213460997,0.35088449,0.420452142,0.292153709
8425,200156311,1,0,0.378935766,0.195770602,0.368226712,0.352740273,0.290447297
8426,200156312,1,0,0.344214138,0.535074062,0.332696902,0.318664149,0.260500161
8427,200156323,1,1,0.230781099,0.330306182,0.175680963,0.212277681,0.141171458
8428,200156326,1,1,0.654941498,0.554790997,0.613123203,0.644127643,0.52777511
8429,200156338,1,1,0.617187342,0.412294617,0.539572309,0.532338532,0.468658924
8430,200156345,5,0,0.289409804,0.809623218,0.277515191,0.276238576,0.210586689
8431,200156360,2,0,0.487499711,0.335714599,0.475301193,0.500986722,0.403029063
8432,200156374,5,1,0.14990169,0.712318566,0.15675229,0.129439198,0.097130284
8433,200156375,1,1,0.554928588,0.153117454,0.457571111,0.462352655,0.421941952
8434,200156377,1,0,0.462925164,0.156503225,0.370325593,0.406345984,0.318336417
8435,200156380,1,0,0.269973138,0.215418093,0.191438656,0.199132973,0.156386474
8436,200156387,1,0,0.345615644,0.177281486,0.347295694,0.362857903,0.271826511
8437,200156388,5,0,0.216475216,0.512822794,0.154446146,0.179096249,0.120928994
8438,200156391,1,1,0.226594383,0.307367589,0.204645487,0.191216957,0.15185725
8439,200156396,5,0,0.495431709,0.368660939,0.530742278,0.520211734,0.412361924
8440,200156397,3,1,0.738881499,0.472003059,0.690803885,0.723449489,0.655897559
8441,200156399,3,1,0.436871458,0.806341427,0.367950756,0.421629306,0.303226988
8442,200156402,1,0,0.368739908,0.507820999,0.321245272,0.351197292,0.253178177
8443,200156403,1,1,0.34077383,0.18903469,0.263820114,0.306088033,0.219976282
8444,200156405,5,0,0.258897622,0.348573189,0.186733547,0.220483181,0.147505701
8445,200156408,5,0,0.259927712,0.715970318,0.187762416,0.221746323,0.148222704
8446,200156410,1,1,0.361901886,0.649974117,0.304275534,0.327985472,0.239429773
8447,200156411,5,1,0.15273194,0.359497336,0.14082752,0.149941808,0.096199486
8448,200156412,5,0,0.138945195,0.680014746,0.142596042,0.136114955,0.086771127
8449,200156413,5,0,0.200848105,0.364380858,0.144738742,0.175435672,0.109731536
8450,200156414,3,1,0.325044678,0.156735188,0.237776808,0.309242065,0.221357696
8451,200156415,5,0,0.191757683,0.525393193,0.176766784,0.189989916,0.12535714
8452,200156436,5,0,0.165866275,0.460846668,0.154895557,0.164731392,0.107302293
8453,200156442,3,1,0.5413772,0.39239579,0.451383248,0.463934387,0.393073414
8454,200156447,3,0,0.314383602,0.610753886,0.240200951,0.280123678,0.198068951
8455,200156455,5,0,0.20304769,0.217748125,0.185764808,0.197976202,0.133174683
8456,200156462,1,0,0.18710412,0.784867031,0.13093209,0.161131234,0.104596889
8457,200156466,1,0,0.300030758,0.358845684,0.227866725,0.267257952,0.187288405
8458,200156483,1,0,0.5907125,0.294506177,0.536643705,0.566902239,0.479616673
8459,200156490,3,0,0.604844918,0.647563533,0.545085603,0.592820773,0.486643898
8460,200156497,2,0,0.246326808,0.2115159,0.220633585,0.233519731,0.189068965
8461,200156502,5,0,0.101413625,0.300510552,0.10711219,0.097788964,0.065288663
8462,200156503,1,0,0.238376922,0.367806608,0.183608407,0.22477835,0.14782997
8463,200156505,5,0,0.207745046,0.495543028,0.196207103,0.201997343,0.13741612
8464,200156506,1,1,0.271259109,0.358932188,0.206166137,0.213640394,0.167209716
8465,200156510,3,1,0.45869833,0.282257111,0.382076998,0.428497225,0.32815742
8466,200156517,5,0,0.201493378,0.69035586,0.142426281,0.199505021,0.110531076
8467,200156525,1,1,0.243475975,0.541420749,0.186155598,0.223398255,0.149979547
8468,200156528,5,0,0.150520212,0.241443068,0.141014622,0.175555484,0.096066881
8469,200156531,1,0,0.290045561,0.399097986,0.294991238,0.266270475,0.207734246
8470,200156533,1,0,0.289069704,0.701084407,0.244613138,0.266789859,0.186053047
8471,200156534,5,0,0.185161878,0.336318538,0.170678825,0.183472738,0.120239056
8472,200156535,1,1,0.447584753,0.496485316,0.446797565,0.417134711,0.361269518
8473,200156540,5,1,0.131866204,0.298513136,0.123361794,0.127919554,0.083831945
8474,200156555,5,0,0.266230917,0.340278077,0.195104899,0.226392084,0.151849639
8475,200156558,5,0,0.171258847,0.373016234,0.155406006,0.167561294,0.108192206
8476,200156563,1,0,0.328102826,0.362882676,0.326044467,0.307170968,0.252307582
8477,200156568,5,0,0.349945621,0.177789034,0.34959493,0.356560142,0.270339054
8478,200156570,5,0,0.164044531,0.495919279,0.148803202,0.160483944,0.102680062
8479,200156573,1,0,0.438197173,0.345505067,0.419315511,0.39347843,0.34047629
8480,200156576,4,1,0.374443107,0.194721334,0.287915027,0.411058346,0.256087815
8481,200156593,5,0,0.201445232,0.582012662,0.204190616,0.21099085,0.128518597
8482,200156606,1,0,0.458083121,0.256628064,0.376204998,0.377356941,0.323134629
8483,200156610,5,0,0.178157569,0.224112275,0.125537228,0.148821856,0.092952388
8484,200156613,5,0,0.267826147,0.731470366,0.257848001,0.266234342,0.19839218
8485,200156615,5,0,0.169758184,0.574195399,0.154066962,0.166092349,0.107090126
8486,200156621,3,0,0.231477336,0.167057059,0.18348022,0.209807119,0.137622579
8487,200156639,1,0,0.272122348,0.760301998,0.273350342,0.288339469,0.208148816
8488,200156644,5,1,0.165982567,0.402409176,0.153275811,0.13914521,0.107558373
8489,200156646,3,0,0.263094598,0.498330021,0.23584589,0.254371985,0.179076079
8490,200156654,3,0,0.222658671,0.177339045,0.156322737,0.216041846,0.128483836
8491,200156664,5,0,0.177078856,0.792403535,0.168727186,0.176377177,0.118486414
8492,200156681,1,0,0.198809457,0.270026712,0.181037542,0.167461556,0.131748591
8493,200156687,1,0,0.313650142,0.666622254,0.236819975,0.269116058,0.178276037
8494,200156690,3,0,0.229904366,0.154270878,0.20767421,0.193926751,0.154249169
8495,200156696,5,0,0.200391853,0.636405807,0.141626911,0.1983691,0.109719983
8496,200156697,4,1,0.452232628,0.699985778,0.446977926,0.474012275,0.368672296
8497,200156702,1,0,0.190902084,0.148531854,0.196174385,0.168611157,0.138960138
8498,200156712,4,0,0.312846719,0.3260078,0.313904744,0.306740291,0.244120672
8499,200156715,5,0,0.176203648,0.479994389,0.170994987,0.176608164,0.119463364
8500,200156716,5,0,0.162168232,0.407032128,0.154332968,0.159153714,0.108746838
8501,200156718,5,0,0.208370059,0.123038949,0.212891079,0.237603177,0.140113754
8502,200156719,5,0,0.134659043,0.436206725,0.129469234,0.132957866,0.09108894
8503,200156722,2,0,0.391251506,0.300921774,0.323221258,0.3970362,0.28216891
8504,200156723,1,0,0.231392264,0.472183125,0.169851853,0.204941482,0.136831151
8505,200156739,5,0,0.177298835,0.491251364,0.17106109,0.204705804,0.11846916
8506,200156750,5,0,0.180254076,0.346882129,0.127154404,0.150652631,0.094162645
8507,200156752,5,0,0.124835471,0.492188909,0.119938838,0.123923889,0.081577672
8508,200156753,5,0,0.252795737,0.261146122,0.234318035,0.246719313,0.169891323
8509,200156757,1,0,0.302159998,0.728771427,0.253730953,0.276248359,0.194461799
8510,200156759,1,0,0.354664865,0.363492054,0.36525089,0.343081145,0.266796964
8511,200156765,5,0,0.256757846,0.453561301,0.185186253,0.218706306,0.145985004
8512,200156768,5,0,0.299251645,0.259966473,0.26578738,0.283383342,0.202981538
8513,200156769,5,0,0.177683913,0.169843726,0.163114352,0.172933208,0.112115092
8514,200156794,1,0,0.2253253,0.590419823,0.208210954,0.19505927,0.154186782
8515,200156796,1,1,0.329452396,0.553367011,0.253964696,0.2957943,0.211134387
8516,200156797,5,1,0.454628223,0.28422908,0.370566644,0.398895768,0.308914344
8517,200156799,5,1,0.263105676,0.259845806,0.227111803,0.248789243,0.171566272
8518,200156804,1,1,0.693985661,0.219401496,0.697304689,0.669256559,0.618820454
8519,200156813,5,0,0.073217788,0.768779892,0.074997486,0.071227466,0.041480223
8520,200156819,5,0,0.201702082,0.463755409,0.14251681,0.199537633,0.110629227
8521,200156825,2,0,0.274477198,0.426524412,0.201076049,0.237837157,0.162211807
8522,200156826,5,0,0.198486071,0.757820093,0.139226016,0.161887827,0.107226129
8523,200156828,1,0,0.352237537,0.160778384,0.317392767,0.323274659,0.250416308
8524,200156832,5,0,0.245074483,0.167016004,0.175700619,0.208132194,0.137633339
8525,200156834,1,0,0.223422305,0.199415363,0.216431778,0.19941715,0.158981079
8526,200156835,1,0,0.281481415,0.214809893,0.214577273,0.221279831,0.173558589
8527,200156841,3,0,0.306162009,0.138566528,0.253189594,0.274928708,0.194492128
8528,200156845,1,1,0.33914175,0.341373298,0.284078293,0.306259181,0.220921101
8529,200156849,1,1,0.15911907,0.497993653,0.161521922,0.157060305,0.098276015
8530,200156850,1,0,0.267513933,0.275383308,0.279171989,0.243071388,0.198933992
8531,200156866,5,0,0.164869458,0.466207522,0.155720448,0.194046173,0.109714158
8532,200156875,1,1,0.548972639,0.588009133,0.445282342,0.449426926,0.390292677
8533,200156889,5,0,0.178027725,0.155485846,0.157986419,0.183891013,0.113080869
8534,200156892,5,0,0.172999043,0.487250058,0.11508913,0.133354037,0.088678259
8535,200156898,5,0,0.144735737,0.171895671,0.139017169,0.169845347,0.093330924
8536,200156899,3,1,0.337267922,0.234311766,0.260519259,0.303629948,0.217045529
8537,200156900,1,1,0.60622049,0.444741844,0.521269455,0.525026402,0.48307292
8538,200156907,1,0,0.261103385,0.539725998,0.256957327,0.243792493,0.176343488
8539,200156908,5,0,0.143340915,0.707671632,0.089167665,0.149423071,0.072179792
8540,200156910,5,0,0.159559612,0.296212515,0.144786092,0.157046588,0.099727015
8541,200156913,5,0,0.15636194,0.193628177,0.145199655,0.149595433,0.100181477
8542,200156917,1,0,0.448784988,0.463085093,0.354047574,0.363154577,0.303520602
8543,200156931,1,0,0.242985802,0.343509203,0.265251825,0.237625215,0.183025678
